car_id,model,price,depreciation,mileage,road_tax,deregistration_value,coe,curb_weight,power,features,accessories,descriptions,age_of_car,years_since_launch,transmission_Auto,transmission_Manual,number_of_owner_More than 6,types_Hatchback,types_Luxury Sedan,types_MPV,types_Mid-Sized Sedan,types_SUV,types_Sports Car,types_Stationwagon,types_Truck,types_Van
482,Kia Cerato 1.6A GT Line Sunroof,118800.0,13300.0,21988.0,738.0,50786.0,45001.0,1287.0,93.8,"Features 1.6l DOHC engine producing 125bhp and 155nm of torque, paired with 6 speeds automatic transmission, 6 airbags, paddle shifters. View specs of the Kia Cerato (2018-2021)","Accessories Electric seats with aircon ventilation, touchscreen infotainment system with carplay/Android Auto, auto headlights and keyless entry and start/stop.",Description Pristine condition very well maintained by 1 owner! Purchase with peace of mind with Cartimes in-house warranty on engine and gearbox till end of COE* flexibility on finance available with fast approval. Hurry call us for viewing and further discussion.,1.7645190676878488,3.0,1,0,0,0,0,0,1,0,0,0,0,0
483,Kia Cerato 1.6A LX,79800.0,12140.0,30398.0,738.0,24830.0,28457.0,1287.0,93.8,"Features Powerful and responsive 1.6L inline 4 cylinders turbocharged engine. 125bhp 7G-DCT auto with paddle shifters. Cruise control. Eco start/stop. View specs of the Kia Cerato (2018-2021)Features 1.6l powerful 4 cylinder gamma engine with dual-CVVT technology, 6 speed transmission, auto headlights, ABS View specs of the Kia Cerato (2018-2021)Features 1.6l 4 cylinder inline 16 valve DOHC dual CVVT engine, 125bhp, 6 speed auto transmission, View specs of the Kia Cerato","Accessories 8"" touchscreen player with Android Auto/carplay, reverse camera & sensor, Bluetooth, multi function steering, leather seats, sports rims, solar films.Accessories 8"" Touchscreen Player With Android Auto/CarPlay, Reverse Camera & Sensor, Bluetooth, Multi Function Steering, Leather Seats, Sports Rims, Solar Films.Accessories Factory fitted audio player, leather seats, reverse sensors, fog lamps, auto headlights, knockdown rear seats.",Description 1 owner! Pristine condition! Like new! Plastic cover still intact! Low mileage done! Good fuel efficiency! C&C agent serviced! 10 years C&C engine warranty! High trade in! Don't miss! Make appointment with us and view now!Description LOWEST Mileage In Market! Low Monthly From $8xx Only With Attractive Low Bank Interest Rate! Tip-Top Condition With No Repair Require. Fully Maintained at Agent With Warranty Available Till March 2025! Spacious Sedan With Excellent Fuel Consumption at 14km/l Only. All Checks Are Welcome For A Peace Of Mind! Full Loan Available With Fast/High Approval Rate! PHV Welcome. Contact Us Now!Description Pristine condition! Stylish black unit! Full service and all wear and tear parts done up! 100% loan available from 2.78% per annum! 1 to 1 exchange without cash top up! Hurry and call our friendly sales adviser for more information before it's sold! Best price guaranteed.,3.8384916704275747,5.0,1,0,0,0,0,0,1,0,0,0,0,0
484,Kia Cerato 1.6A SX,89800.0,14430.0,21725.0,738.0,29552.0,28457.0,1287.0,93.8,"Features 4 cylinder inline 16 valve DOHC dual CVVT engine, 6 speed auto, airbags, ABS, cruise control, auto LED headlights with DRL, sunroof, keyless entry. View specs of the Kia Cerato (2018-2021)","Accessories Sports rims, reverse camera/sensors, drive mode select, multi steering control, Android Auto/Apple CarPlay.",Description 100% loan available. Agent maintained. Come and view now. Highest specs with Sunroof. Everything you need packed in a sedan. Trade in welcome.,4.416573862208397,5.0,1,0,0,0,0,0,1,0,0,0,0,0
485,Kia Cerato 1.6A SX Sunroof,93300.0,14355.0,50172.0,738.0,29132.0,26301.0,1287.0,93.8,"Features 1.6L Powerful 4 Cylinder Inline 16 Valve DOHC Dual CVVT Engine, 125 Bhp, 6 Speed Auto Transmission, Keyless Entry/start/stop, Multi Function Steering. View specs of the Kia Cerato (2018-2021)Features 4 cylinders inline 16 valve DOHC dual CVVT engine, 6 speed auto, airbags, ABS, cruise control, auto LED headlights with DRL, Sunroof, keyless entry. View specs of the Kia Cerato (2018-2021)Features Punchy 1.6L MPI engine,6speed(a),auto LED headlights,multi function steering wheel, keyless entry/start,View specs of the Kia Cerato (2018-2021) View specs of the Kia Cerato (2018-2021)Features Punchy 1.6L MPI engine, 6 speed (a), auto LED headlights, multi function steering wheel, keyless entry/start, electric memory seats, cruise control! View specs of the Kia Cerato (2018-2021)","Accessories Sports Rims, Leather Seats, Bluetooth, Touchscreen Infotainment System.Accessories Factory fitted interior, wireless charging, reverse cam/sensor, drive mode select, multi steering control.Apple CarPlay/Android Auto, ventilated seatsAccessories Fully original condition, factory infotainment system w/ Apple CarPlay & reverse camera, ventilated seats, 17"" sports rims, drive mode selection etc!Accessories Fully original condition, factory infotainment system w/ Apple CarPlay & reverse camera, ventilated seats, 17"" sports rims, drive mode selection etc!","Description 100% Loan Available. Agent Maintained. Come And View Now. Highest Specs With Sunroof. Everything You Need Packed In A Sedan. Trade In Welcome.Description Superb well maintained by previous owner 100% loan available and 100% accident free unit! View to believe and appreciate it's condition! Trade in available! Confident buying from a Sgcarmart premium dealer! Do contact now!Description Fully maintained at Cycle & Carriage, low mileage clocked, high spec SX Sunroof variant! 5 years unlimited mileage warranty + 10 years engine warranty by C&C! Beautifully maintained inside-out.Tip Top condition! 100% loan available. 100% accident free! Trade in available! Confident buying from a Sgcarmart premium dealer! Do contact now!Description Fully maintained at Cycle & Carriage, low mileage clocked, high spec SX Sunroof variant! 5 years unlimited mileage warranty + 10 years engine warranty by C&C! Beautifully maintained inside-out. Guaranteed non structural or chassis damage! 100% loan available. 100% accident free! Trade in available! Confident buying from a Sgcarmart premium dealer! Do contact now!",4.1426012594686705,5.0,1,0,0,0,0,0,1,0,0,0,0,0
486,Kia Cerato 2.0A SX ,16800.0,11860.0,170000.0,1694.0,5364.0,18971.0,1284.0,114.7,Features View specs of the Kia Cerato,"Accessories Leather seats, sports rims, retractable side mirrors, multi function steering control, factory fitted audio system.","Description Very well maintained by previous owner, servicing just done. No repairs needed. $0 downpayment available, bank/in house loan easy approval. Trade in welcome. Buy with confidence, Please call our friendly sales person now to make an appointment to view. Don't miss! Call now!",13.597395780016617,14.0,1,0,0,0,0,0,1,0,0,0,0,0
487,Kia Cerato Forte 1.6A EX ,31800.0,12970.0,156000.0,959.0,8117.0,16570.0,1251.0,92.7,"Features Responsive and powerful 1.6L 4 cylinders inline 16 valves DOHC engine, ABS, airbags, auto headlights, digital climate control, remote control system. View specs of the Kia Cerato Forte (2009-2013)","Accessories Bodykit, leather seats, sport rims, Original audio system, knockdown rear seats, reverse camera and sensors, retractable side mirrors.",Description In-House finance available. Good condition exterior and interior. Trade in welcome. Hurry call now for availability or viewing by appointment!,12.561779341660452,13.0,1,0,0,0,0,0,1,0,0,0,0,0
488,Kia Cerato Forte 1.6A SX ,50300.0,10540.0,152500.0,996.0,18188.0,27413.0,1251.0,92.7,"Features 1.6l DOHC 16v 4 cylinder dual CVVT engine producing 124bhp, 4 speed auto transmission, ABS, SRS, traction control, digital climate aircon control. View specs of the Kia Cerato Forte (2009-2013)Features Reliable & fuel efficient 1.6L DOHC engine, 124bhp, auto transmission with Steptronic, airbags, ABS, disc brakes, digital climate aircon controls. View specs of the Kia Cerato Forte (2009-2013)Features 1.6l DOHC 16v 4 cylinder dual CVVT engine producing 124bhp, 4 speed auto transmission, ABS, SRS, traction control, digital climate aircon control. Vie View specs of the Kia Cerato Forte (2009-2013)Features Reliable 1.6L 4 cylinders dual CVVT engine, 122bhp, 6 speed auto transmission, ABS, airbags. View specs of the Kia Cerato Forte (2009-2013)","Accessories Factory fitted audio system with steering controls, auto retractable side mirrors, leather seats, reverse sensors, keyless entry and start.Accessories Leather seats, 17"" sport rims, factory fitted audio system, brand new tyres, multi function steering, reverse sensors, knockdown rear seats.Accessories Factory fitted audio system with steering controls, auto retractable side mirrors, leather seats, reverse sensors, keyless entry and start.Accessories Airspeed air intake, strutbar, anti rollbar, hks exo with cert, android player, 4x legroom led red light, 4x bottom door led blue light.","Description Full Loan only $11xx monthly,1 owner low mileage unit, additional ownership due to COE renewal. Rare stock original condition with wear and tear replaced. Highest trade in! Lowest interest rate guaranteed. All vehicles are pre checked by our in house workshop. Welcome all dealers & brokers too. Contact us now!Description Good drive till end of COE, engine and gearbox well taken care of. Inspection welcome. Short term usage. Cheaper than rental. Service regularly. ABS sensors just replaced. Road tax paid till Aug. Attractive interest rates! High trade in valuation. In house and bank financing available! Call/WhatsApp for more information and viewing!Description Immaculate condition. New 6 months road tax. 100% loan avail, many other flexible loan packages avail as well. High trade ins welcomed. Consignment unit. Hurry, contact our friendly sales executive to schedule an appointment now. Viewings strictly by appointment only!Description Well maintained unit with low owner count. A unit not to be missed. Trade ins and consignment arrangement available! Bank loan/in house loan available! Contact us now to schedule for a viewing appointment!",12.908354684126206,13.5,1,0,0,0,0,0,1,0,0,0,0,0
489,Kia Cerato Forte Koup 1.6A SX Sunroof ,25800.0,13050.0,156000.0,959.0,6083.0,16438.0,1232.0,92.7,"Features Reliable 1.6l DOHC engine, smooth 4 speed auto transmission, SRS airbags, ABS, traction control, multi function steering control. View specs of the Kia Cerato Forte Koup (2009-2013)Features 1.6L 4 cylinders 16V engine with a 4 speed transmission producing 124bhp and 156nm torque. Fuel efficient at 13.6km/l. View specs of the Kia Cerato Forte Koup (2009-2013)Features Reliable 1.6L DOHC engine, smooth 4 speed auto transmission, SRS airbags, ABS, traction control, multi function steering control. View specs of the Kia Cerato Forte Koup (2009-2013)","Accessories Leather seats, 17"" sports rims, upgraded audio system, reverse sensors, auto headlight, fog lamps, knockdown rear seats, retractable side mirror.Accessories Carbon steering, Supersprint exhaust, coilovers, air intake, GT wing, stage 2 supertuned, Android Headunit, all wear and tear done up worth $7k.Accessories Leather seats, sports rims, factory fitted audio system, reverse sensors, auto headlight, fog lamps, knockdown rear seats, retractable side mirror.","Description Direct owner sale! Expensive blue sticker wrapped! Wear and tear parts all fixed and can drive until COE ends. Worry free drive! Key less entry with sun roof. Front and back camera. White LED lights inside on the door. Smooth engine and gearbox, powerful drive. RFS - change to 4 doors sedan. Please use WhatsApp call/message only.Description All wear and tear done up 2 months ago worth $7k with receipts, LTA compliant Supersprint exhaust. No expenses spared on this unit. Super discerning owner! Drive worry free until end of COE, no repairs needed guaranteed.Description Very well maintain highest spec SX available! One of the most popular model in the market! Flexible loan and trade in available. Viewing strictly by appointment! Call us to arrange for an appointment or any enquiry!",13.022053314263193,13.0,1,0,0,0,0,0,0,0,1,0,0,0
490,Kia Cerato Forte Koup 1.6M SX Sunroof ,16800.0,9830.0,132055.0,959.0,5458.0,15988.0,1207.0,92.7,"Features 1.6L DOHC 16 valves, Sunroof, manual transmission, 124bhp, ABS. View specs of the Kia Cerato Forte Koup (2009-2013) View specs of the Kia Cerato Forte Koup (2009-2013)","Accessories Leather seats, sports rims, retractable side mirrors, reverse sensors, fog lights, multi function steering controls.","Description Sporty Red Coupe, well maintained by previous owner, good for short term drive, cheaper than renting a car, full loan with high trade in available. Call now or visit our showroom today.",12.728902629331685,13.0,0,1,1,0,0,0,0,0,1,0,0,0
491,Kia Cerato K3 1.6A,64800.0,12240.0,93000.0,738.0,28381.0,51106.0,1295.0,95.3,"Features 6L 4 cylinders inline 16 valve DOHC dual CVVT engine, 127bhp, 6 speed auto transmission, cruise and traction control, multi function steering. View specs of the Kia Cerato K3 (2013-2018)Features 1.6L Dual CVVT Engine, 127 Bhp, 6 Speed Auto Transmission, ABS, Airbags, Cruise/traction Control, All Disc Brakes, Auto Headlights/rain Sensors. View specs of the Kia Cerato K3 (2013-2018)Features 4 Cylinders Inline 16 Valve DOHC Dual CVVT Engine Producing 127bhp, 157nm Torque. 6 Speed Auto Transmission. View specs of the Kia Cerato","Accessories Auto headlights, rain and reverse sensors, leather seats, sports rims, multi- function steering wheel, USB port.Accessories Leather Seats, 16"" Sports Rims, Factory Fitted Audio System With Steering Controls/Bluetooth/telephony, Reverse Sensors, Solar Film, Fog Lights.Accessories Factory Fitted Accessories. Apple Car Play.","Description 1 owner, genuine mileage and accident free. Spacious interior and low fuel consumption, well taken care unit, stock condition, original paintwork, flexible finance arrangement, trade in welcome! Call us now for viewing appointment before it's gone!Description 100% Loan Available, Attractive Low Interest Rate. Well Maintained. Highest Trade In Offer, Call For A Viewing.Description Full Loan, Monthly $1350 Only! Lowest Depreciation In Market. Smooth Drive, Good Fuel Consumption. Bank Loan / Balloon Scheme Available. Trade In Welcome.",5.882327286865931,6.0,1,0,0,0,0,0,1,0,0,0,0,0
492,Kia Cerato K3 1.6A EX,64800.0,13720.0,78800.0,738.0,23825.0,47020.0,1295.0,95.3,"Features Responsive And Fuel Efficient 1.6l DOHC Dual CVVT Engine, Smooth 6 Speed Auto Transmission, Traction Control, ABS, Airbags. View specs of the Kia CeratoFeatures 1.6L dual CVVT engine, 127bhp, 6 speed automatic, ABS, airbags, cruise/traction control, remote key with immobilizer, auto headlights/rain sensors. View specs of the Kia Cerato K3 (2013-2018)Features 1.6L 4 cylinders inline 16 valves DOHC dual CVVT engine producing 127bhp, 6 speed auto transmission, ABS, SRS airbags. View specs of the Kia Cerato","Accessories Leather Seats, Sports Rims, Factory Fitted Audio System, Reverse Sensors, Reverse Cam, Knockdown Seats.Accessories Original leather seat and upgraded sound system with reverse camera. Sport rims added. 2nd roll aircon.Accessories Sports rims, leather seats, reverse camera and sensors, factory fitted audio system with steering controls, retractable side mirrors, rear aircon.","Description Showroom Condition Guaranteed. One Of The Most Sought-after Korean Sedan. Well Known For It's Stylish External Design, Reliability, Excellent Driving Dynamics, Exceptional Fuel Efficiency, Excellent Length, Comfortable Interior Space And Come With Enormous Boot Space. Call Or WhatsApp For Viewing Appointment.Description Excellent well maintained by last owner! Graceful white interior combination with black interior! 100% no torn or broken parts, 100% accident free! View to believed it's authentical conditions! Flexible in house loan with high trade in value. Solar film to ensure cooling interior to start your journey! 100% full loan available! Contact our friendly sales team to arrange a viewing.Description Well maintained and accident free unit great mechanical and interior condition. View to believe! We offer high trade-in valuation for your ride. Competitive rates for bank/in house loan. Call or WhatsApp our friendly sales consultants now!",6.901505369057712,7.0,1,0,0,0,0,0,1,0,0,0,0,0
493,Kia Cerato K3 1.6A SX,49300.0,13020.0,121354.0,738.0,25858.5,48254.5,1295.0,95.3,"Features 1.6L Dual CVVT Engine, 127 BHP, 6 Speed Auto With Steptronic, Airbags, ABS, Cruise Control, LED, DRL, Keyless Entry/Start/Stop, Knockdown Rear Seats. View specs of the Kia Cerato K3 (2013-2018)Features 1.6L dual CVVT engine producing 127bhp, 6 speed auto transmission, ABS, cruise control, all disc brakes, LED DRL, auto headlights/rain sensors. View specs of the Kia Cerato K3 (2013-2018)","Accessories 17"" Sports Rims, Ventilated Electric/Memory Leather Seats, Factory Fitted Audio System, Reverse Sensors/Camera, Fog Lights, Think-Ware In-Car Camera.Accessories Driver electric seat with memory, all round sensors, leather seats, factory fitted audio system with multi controls steering wheel, fog lights.","Description Rare Masterpiece (Not PHV/Leasing Car, If Not Money Back). Best Condition Guaranteed K3 1.6A (Facelifted Plus High Specs SX Model), See To Certify. Genuine Low Mileage Clocked Of 15700km Annually! Timely Maintained With Proof. Malay Owner. Nice Car Number. New Paintwork With Just Changed (Year 2022) Falken Tyres. 100% Accident-Free. Call Now!Description K3 SX model, very well kept with clean interior, tip top condition, flexible loan available, please call or WhatsApp us for viewing or to make an appointment.",6.872738245770041,7.5,1,0,0,0,0,0,1,0,0,0,0,0
494,Kia Cerato K3 1.6A SX Sunroof,52750.0,13435.0,75062.0,738.0,28126.5,53883.0,1295.0,95.3,"Features 1.6L powerful 4 cylinder inline 16 valve DOHC dual CVVT engine, 125bhp, 6 speed auto transmission, keyless entry/start/stop, multi function steering. View specs of the Kia CeratoFeatures 1.6L dual CVVT engine, 127 Bhp, 6 speed auto with Steptronic, airbags, ABS, cruise control, LED DRL, keyless entry/start/stop, knockdown rear seats. View specs of the Kia CeratoFeatures 1.6L 4 cylinders, dual CVVT engine, 6 speed auto, ABS, airbags, paddle shifters, disc brakes, cruise control, electric seat, auto headlights, keyless. View specs of the Kia Cerato K3 (2013-2018)Features View specs of the Kia Cerato","Accessories Ventilated memory seat, Apple CarPlay, Android system, reverse camera, sensors, wireless charging, DRL LED headlight, rear aircon.Accessories Original bodykit, Sunroof, 18"" sports rims, ventilatedelectric/memory leather seats, factory fitted audio system,reverse camera/sensors, fog lights.Accessories Electric memory seats, sports rims, factory audio system, AUX/USB port, reverse camera, front and rear sensors, retractable side mirrors, fog lights.Accessories Powerful DOHC engine paired with 6 speed auto transmission. Paddle shifters. Sunroof. Electric seat. Keyless go system. Hid headlamps.","Description One owner, highest spec SX model, fully maintained by C&C, keyless entry, keyless push start, electric seat, ventilated seats, Sunroof, nice car plate, super well maintain, must view!Description 100% Loan Available With The Highest Approval Rates! 10 Years C&C Engine Warranty! Best Condition K3 1.6A (Highest Specs SX Model with Original Bodykit/Sunroof), Equipped With Loads Of Features/Functions! Genuine Low Mileage Done 78000km. Brand New Set of Sport Rims & Tyres From Stamford Tyres! Well Maintained By The Previous Owner! Contact Us Today!Description Only 1 owner, easy and low maintenance favorable sedan, economical fuel consumption, evaluation and trade in welcome.Description Lucky win preowned cars. Extremely beautiful unit. Full agent maintained. Genuine mileage clocked. High specs unit. Bank and in house loan available. Immediate approval. Call us now for viewing today. Quality cars at affordable pricing!",6.690546464948122,7.0,1,0,0,0,0,0,1,0,0,0,0,0
495,Kia Cerato K3 1.6A Sunroof,74640.0,14335.0,73107.5,738.0,28432.0,36605.5,1295.0,95.3,"Features Carro Certified. 12 months engine and gearbox warranty, no major accidents, no mileage tampering and 5-day money back guarantee. View specs of the Kia Cerato K3 (2013-2018)Features 1.6L powerful 4 cylinder inline 16 valve DOHC dual CVVT engine, 125bhp, 6 speed auto transmission, keyless entry/start/stop, multi function steering. View specs of the Kia Cerato","Accessories All vehicles have gone through a rigorous 160 point inspection to ensure full transparency of the condition the vehicle. Enquire to find out more!Accessories Sunroof, boot lid spoiler, driver electric adjustable with memory. Keyless entry. Rear aircon. Paddle shifters. LED light. Android player.","Description Since its introduction, the Kia Cerato has been pushing the boundaries of what embodies a Korean 4 door sedan. With good looks and features that would put some Japanese cars to shame, discover the new standard with the Cerato. Drop by Carro to view the largest fleet in Singapore with 100% transparency on our vehicle condition, financing options, service add-ons and many more.Description Superb sporty showroom condition K3. Flawless interior to exterior. Comes with big screen android player and reverse camera. Ultra quiet ride with no funny carriage noise. Lowest bank interest. Warranty by inhouse workshop, price negotiable for serious buyers. 100% loan and high trade in available, call for a no obligation test drive and viewing today!",5.2973957800166165,6.0,1,0,0,0,0,0,1,0,0,0,0,0
496,Kia Niro Hybrid 1.6A EX GDi DCT,105800.0,14190.0,39838.0,732.0,37615.0,35010.0,1425.0,96.7,"Features Powered By Kappa 1.6 Gdi Mated With Hybrid Battery, 6 Speed DCT, Auto Headlight, Cruise Control, Lane Assist.","Accessories Multmedia Headunit W/ Wireless Apple CarPlay & Android Auto, Keyless Entry, Parking Reverse Camera, Knockdown Rear Seats.",Description New Arrival! 1 Owner! Sporty SUV! Low Mileage Done! Pristine Condition! Accident Free! Good Fuel Efficiency Of More Than 23km/l! C&C Agent Serviced! On Going C&C Warranty Till 5th Feb 2025! 10 Years C&C Engine Warranty! Comes With Nice Bidding Number! High Trade In! Make Appointment With Us And View!,3.2001355060440133,4.0,1,0,0,0,0,0,0,1,0,0,0,0
